models,delta,spacing,onvg,hypervolume,c_1.6.4.0.0.1_0.5,c_1.6.4.0.1.1_0.6,c_1.6.4.0.2.1_0.7,c_1.6.4.0.3.1_0.8,c_1.6.4.0.4.1_0.9,c_1.6.4.0.5.1_1.0,score
1.6.4.0.0.1_0.5,0.7948718094996275,2.285581754075416e-05,9,0.036906664191045664,0.0,0.0,0.875,0.375,0.25,0.7142857142857143,2
1.6.4.0.1.1_0.6,0.8461538574307723,0.00011342204398713781,7,0.031276906720879565,0.6666666666666666,0.0,1.0,0.375,0.5,0.7142857142857143,5
1.6.4.0.2.1_0.7,0.8205128325472808,7.21699288407027e-05,8,0.03212983413944578,0.1111111111111111,0.0,0.0,0.25,0.0,0.2857142857142857,0
1.6.4.0.3.1_0.8,0.8388278489508237,4.3231880729534306e-05,8,0.03411137428377711,0.4444444444444444,0.2857142857142857,0.625,0.0,0.375,0.42857142857142855,3
1.6.4.0.4.1_0.9,0.83882784281114,0.35352487733626187,8,0.04514474512815706,0.7777777777777778,0.2857142857142857,1.0,0.625,0.0,0.5714285714285714,4
1.6.4.0.5.1_1.0,0.8461538560026794,8.130796369472367e-05,7,0.029172183349239784,0.2222222222222222,0.14285714285714285,0.75,0.25,0.375,0.0,1
