models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.8070175528537417,0.5774630769999322,4,0.010808495005821855,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.4736842499018785,5.4087147791835486e-06,11,0.020090929447335093,1.0,0.0,0.2,0.0625,0.05,0.05,1
C,0.5263158266636367,9.290526436031096e-05,10,0.020959114297531528,1.0,0.7272727272727273,0.0,0.1875,0.05,0.05,2
D,0.25614040944312105,0.00015945139077208373,16,0.03682681250455912,1.0,0.8181818181818182,0.3,0.0,0.05,0.05,3
E,6.323964633435797e-06,0.0004579208872058137,20,0.0629117109654431,1.0,0.9090909090909091,0.5,0.4375,0.0,0.2,5
F,6.377072433044676e-06,0.00045857109849394484,20,0.06290711698165383,1.0,0.8181818181818182,0.5,0.375,0.15,0.0,4
