models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.9723670530735392,0.007796829399701232,8,0.047608817286147714,0.0,0.0,0.0,0.0,0.0,0
B,0.9333718614083045,0.008531703798034088,17,0.17646568294616177,1.0,0.0,0.0,0.0,0.0,1
C,0.975199393399692,0.008956075284005821,12,0.07693187205703247,1.0,0.29411764705882354,0.0,0.0,0.0,2
D,0.9541201492007959,0.0045396888669052855,12,0.10010240741498838,0.875,0.9411764705882353,0.3333333333333333,0.0,0.0,3
E,0.7500154057133608,0.002589024280844388,100,0.3959914896063242,1.0,1.0,1.0,1.0,0.0,4
