models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.860232540928231,0.815789491236236,9.184723131793164e-05,5,0.020227744920014085,0.0,0.0,0.0,0.0,0.0,0
B,0.7599342233734996,0.6842105894773166,7.442580721336468e-05,7,0.023876687142052568,1.0,0.0,0.1,0.25,0.0,1
C,0.5147815241562588,0.5672515367966514,0.00013198011720362603,10,0.04099003023309848,1.0,0.5714285714285714,0.0,0.5,0.0,3
D,0.6538348508705081,0.6691730068986048,0.00010177378585402143,8,0.03499781483411031,1.0,0.7142857142857143,0.2,0.0,0.0,2
E,0.0002564801362945105,6.967845813825722e-06,0.000910408061064327,20,0.12680454285794235,1.0,1.0,1.0,1.0,0.0,4
