models,delta,spacing,nds,hypervolume,c_1.2.8.0.0.0,c_1.2.8.0.0.1,c_1.2.8.0.0.2,c_1.2.8.0.0.3,score
1.2.8.0.0.0,1.5655856380858424e-06,0.001187436578083541,11,0.6894145013036235,0.0,0.35714285714285715,0.4166666666666667,0.45454545454545453,0
1.2.8.0.0.1,2.5877546980511103e-05,0.00503848345567522,14,1.9876318695345696,0.5454545454545454,0.0,0.3333333333333333,0.5454545454545454,2
1.2.8.0.0.2,3.19567575710409e-05,0.00560189163469744,12,1.9370322128285355,0.45454545454545453,0.5714285714285714,0.0,0.6363636363636364,3
1.2.8.0.0.3,0.319999559358378,0.4042072020420362,11,0.709524760153665,0.45454545454545453,0.35714285714285715,0.16666666666666666,0.0,0
