models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9390371427963068,0.0110040123065768,5.0,0.721961012209621,36.053242206573486,0.0,0.5,0.6666666666666666,0.4,0.0,3.0
NetKeys,0.9298741362495352,0.0,2.0,0.7175894405719743,57.89803433418274,0.4,0.0,0.3333333333333333,0.4,0.0,0.0
Prim,0.912871611332808,0.016203498634081,3.0,0.7202693270363999,42.83245277404785,0.4,0.5,0.0,0.4,0.0,2.0
Kruskal,0.9083289871528706,0.0243130582064036,5.0,0.7920401672887606,44.99661421775818,0.0,0.5,0.0,0.0,0.0,1.0
GPrim,0.9415391345663704,0.0929652686530148,4.0,0.8424533296449042,76.29410123825073,0.6,1.0,1.0,1.0,0.0,4.0
