models,delta,spacing,onvg,hypervolume,c_1.6.1.0.4.0_0.05,c_1.6.1.0.4.1_0.1,c_1.6.1.0.4.2_0.15,c_1.6.1.0.4.3_0.2,c_1.6.1.0.4.4_0.3,c_1.6.1.0.4.5_0.4,c_1.6.1.0.4.6_0.5,c_1.6.1.0.4.7_0.6,score
1.6.1.0.4.0_0.05,0.8888889013601089,0.30831986719384785,5.7,0.0658952997086156,0.0,0.2531349206349206,0.0,0.0,0.0,0.0,0.0,0.0,0.2
1.6.1.0.4.1_0.1,0.8693406854311346,0.3737303610583729,6.8,0.08271954018472681,0.49666666666666676,0.0,0.49666666666666676,0.49666666666666676,0.49666666666666676,0.49666666666666676,0.49666666666666676,0.49666666666666676,5.6
1.6.1.0.4.2_0.15,0.8888889013601089,0.30831986719384785,5.7,0.0658952997086156,0.0,0.2531349206349206,0.0,0.0,0.0,0.0,0.0,0.0,0.2
1.6.1.0.4.3_0.2,0.8888889013601089,0.30831986719384785,5.7,0.0658952997086156,0.0,0.2531349206349206,0.0,0.0,0.0,0.0,0.0,0.0,0.2
1.6.1.0.4.4_0.3,0.8888889013601089,0.30831986719384785,5.7,0.0658952997086156,0.0,0.2531349206349206,0.0,0.0,0.0,0.0,0.0,0.0,0.2
1.6.1.0.4.5_0.4,0.8888889013601089,0.30831986719384785,5.7,0.0658952997086156,0.0,0.2531349206349206,0.0,0.0,0.0,0.0,0.0,0.0,0.2
1.6.1.0.4.6_0.5,0.8888889013601089,0.30831986719384785,5.7,0.0658952997086156,0.0,0.2531349206349206,0.0,0.0,0.0,0.0,0.0,0.0,0.2
1.6.1.0.4.7_0.6,0.8888889013601089,0.30831986719384785,5.7,0.0658952997086156,0.0,0.2531349206349206,0.0,0.0,0.0,0.0,0.0,0.0,0.2
