models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.6691729235616241,0.00035014292019839693,8,0.019954565956156516,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.4641148802081341,0.28865959500143323,12,0.0275698547162955,1.0,0.0,0.25,0.29411764705882354,0.1,0.0,1
C,0.4210526710343906,7.679012842135439e-05,12,0.023527016795777064,1.0,0.4166666666666667,0.0,0.11764705882352941,0.05,0.05,2
D,0.15789484935555737,0.00016119481312519993,17,0.03982743469020868,1.0,0.5,0.4166666666666667,0.0,0.15,0.1,3
E,6.205165950268714e-06,0.0004581311697511045,20,0.06292647373841631,1.0,0.75,0.4166666666666667,0.4117647058823529,0.0,0.1,4
F,6.556284963709848e-06,0.00045823016087502756,20,0.06290319788558837,1.0,0.9166666666666666,0.4166666666666667,0.4117647058823529,0.3,0.0,5
