models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.7368421391276854,9.295980455818731e-05,6,0.021614279412067047,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.4641149763989069,0.000174073650234824,12,0.05245691218099939,1.0,0.0,0.8,0.14285714285714285,0.0,0.0,2
C,0.5672515437416495,0.00029525326544125647,10,0.048182229206506326,1.0,0.08333333333333333,0.0,0.14285714285714285,0.0,0.0,1
D,0.6842106059450714,0.00018507016270385862,7,0.028494208579345724,1.0,0.5,0.7,0.0,0.05263157894736842,0.05263157894736842,3
E,0.052637148529311784,0.0009334635080202159,19,0.12270204023343308,1.0,1.0,1.0,0.8571428571428571,0.0,0.42105263157894735,5
F,0.05263699427922489,0.0009336190174580812,19,0.12290354081961555,1.0,1.0,1.0,0.7142857142857143,0.2631578947368421,0.0,4
