models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.05394732661650893,0.7636236915736492,0.016282599077864123,9,0.6021332338764299,16.658849477767944,0.0,0.1,0.0,0.0,0.0,0
NetKeys,0.048737777456996915,0.7338973129264953,0.021688309242140633,10,0.723585466795611,23.537450551986694,0.6666666666666666,0.0,0.09090909090909091,0.2857142857142857,0.0,1
Prim,0.050221965005539694,0.7103031878176553,0.0004754977807704586,11,0.6472438734737096,16.546768188476562,1.0,0.4,0.0,0.14285714285714285,0.0,2
Kruskal,0.05980053214288968,0.8255290278175236,0.019925292480207624,7,0.6492982307914005,19.427286624908447,0.8888888888888888,0.3,0.2727272727272727,0.0,0.0,3
GPrim,0.00021832785787869848,0.6433454669619035,0.11742640225117242,20,0.7941013402682553,23.520394563674927,1.0,0.8,0.5454545454545454,0.8571428571428571,0.0,4
