models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9647885609816943,0.0033118770311315916,11,0.04085785189694208,249.32450366020203,0.0,0.4375,0.0,0.0,0.0,1
B,0.9743832282074747,0.004965469635944981,16,0.13338187075607116,1171.5154552459717,0.0,0.0,0.0,0.0,0.0,0
C,0.9256841206012763,0.007015444067829017,11,0.09244871901426213,170.60872268676758,1.0,0.4375,0.0,0.0,0.0,2
D,0.9601148669800509,0.0036068244237086053,15,0.07982862028109965,369.4929337501526,0.9090909090909091,1.0,0.2727272727272727,0.0,0.0,3
E,0.7522628027299263,0.0029369640362923886,99,0.4019685852534816,241.4286506175995,1.0,1.0,1.0,1.0,0.0,4
