models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,1.0,inf,1,0.0,41.45030665397644,0.0,0.0,0.0,0.0,0.0,0
B,0.9334055516122824,0.0,2,0.05682887636799576,59.47107815742493,1.0,0.0,1.0,0.0,0.0,2
C,0.9455080248476245,0.0,2,0.046132099019846495,46.127705097198486,1.0,0.0,0.0,0.0,0.0,1
D,0.843266536440266,0.0,2,0.12815823088357403,50.26283240318298,1.0,1.0,1.0,0.0,0.0,3
E,0.8608028342835504,0.20637395521813756,4,0.37453860719548665,78.02918672561646,1.0,1.0,1.0,0.5,0.0,4
