models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9470209028769501,0.00430872369316386,12,0.08404827926741001,244.15592241287231,0.0,0.2692307692307692,0.0,0.0,0.0,1
B,0.9206200523716072,0.007276560858109148,26,0.17625174752503286,1170.1452016830444,0.25,0.0,0.0,0.0,0.0,0
C,0.9626763960617456,0.008887290295117556,9,0.06443450024803807,172.46533346176147,1.0,0.6153846153846154,0.0,0.0,0.0,2
D,0.9912640102721876,0.0072041046470635375,8,0.04606941377113474,285.5549592971802,0.8333333333333334,0.8461538461538461,0.7777777777777778,0.0,0.0,3
E,0.7611985616142155,0.002334939678026264,98,0.37444631170164655,240.73973202705383,1.0,1.0,1.0,1.0,0.0,4
