models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.9091766298227623,0.022970185003127776,6,0.10709856527080408,0.0,0.0,0.0,0.0,0.0,0
B,0.8992733587325381,0.011414210452118928,8,0.11983467809028703,1.0,0.0,0.45454545454545453,0.18181818181818182,0.0,2
C,0.8721568727393124,0.006425743401506595,11,0.19964586665467904,1.0,0.25,0.0,0.2727272727272727,0.0,1
D,0.8490930283426921,0.020120978150388734,11,0.21059599903861553,1.0,0.625,0.36363636363636365,0.0,0.02857142857142857,3
E,0.7948160037632443,0.08820934951220269,35,0.8197553363071519,1.0,1.0,1.0,0.9090909090909091,0.0,4
