models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.05177928678483777,0.8570360491187238,0.02598677300365058,6,0.1765039450795677,0.0,0.0,0.0,0.0,0.0,0
B,0.041205745609018456,0.7193585741662024,0.04940455190035181,10,0.32288134312762534,1.0,0.0,0.1111111111111111,0.2727272727272727,0.0,1
C,0.04503717844423587,0.7692239603201974,0.00012326153108111905,9,0.21217951733562818,1.0,0.5,0.0,0.45454545454545453,0.05,3
D,0.03865776426508167,0.7181324720683706,0.0324161912581253,11,0.3108373762780779,1.0,0.8,0.1111111111111111,0.0,0.0,2
E,0.01696977725614988,0.6427012196584665,0.1177364057612959,20,0.8069966420002836,1.0,0.8,0.4444444444444444,0.9090909090909091,0.0,4
