models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9564062521489813,0.00552592492415987,9,0.06283949425464982,250.92107391357422,0.0,0.5,0.0,0.0,0.0,1
B,0.9148619864472628,0.013811725133427202,16,0.15200783896461006,1205.1097266674042,0.0,0.0,0.0,0.0,0.0,0
C,0.9643641584879982,0.003964519325149868,10,0.04578411394868101,199.9872350692749,1.0,0.5625,0.0,0.18181818181818182,0.0,2
D,0.9929780060336102,0.0038913832028892705,11,0.08245071871332091,413.441104888916,0.7777777777777778,0.9375,0.2,0.0,0.0,3
E,0.7575652342461452,0.002550753817678105,97,0.3966677844589535,266.17233777046204,1.0,1.0,1.0,1.0,0.0,4
