models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.9798994977956696,5.3541460822846405,4,0.3900941374493798,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0
B,0.9921033680124695,0.8338282449234979,15,1.2677019666847025,0.25,0.0,0.0,0.0,0.0,0.0,1
C,0.9547738713778695,0.8660097817476399,9,0.4149801212408115,1.0,0.3333333333333333,0.0,0.13333333333333333,0.0,0.0,3
D,0.9181622464551403,2.8502612425251157,15,1.1359196831095262,1.0,1.0,0.1111111111111111,0.0,0.0,0.0,2
E,0.5382468272014459,0.6481488501251256,73,2.969028368772364,1.0,1.0,1.0,0.8666666666666667,0.0,0.21428571428571427,4
F,0.5636430050344404,0.4554623446229484,98,3.1346485872528658,1.0,1.0,1.0,1.0,0.3835616438356164,0.0,5
