models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.9112164765589311,0.0,2,0.6922387600408668,36.295732736587524,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0
NetKeys,0.9844740469452711,0.0,2,0.7426646085649617,55.539687633514404,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,2
Prim,0.9818050438516455,0.0,2,0.7627073767993465,42.30084252357483,0.5,0.5,0.0,1.0,0.8333333333333334,0.0,4
Kruskal,0.9070342429888374,0.0,2,0.7580145589786831,44.00556564331055,0.5,0.5,0.0,0.0,0.6666666666666666,0.0,3
HMOEA,0.8746291401340642,0.039764289781369616,6,0.789510052962798,119.44500494003296,0.5,0.0,0.0,0.5,0.0,0.0,1
GPrim,0.9313233952240606,0.08689736716561136,4,0.8443545893111682,76.76831221580505,1.0,1.0,1.0,1.0,1.0,0.0,5
