models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.87627746518428,0.034584893279540195,7,0.2489437660497296,39.52976369857788,0.0,0.0,0.0,0.0,0.0,0
B,0.890634205829864,0.020223524217168574,6,0.16356088723733786,50.53799605369568,1.0,0.0,0.16666666666666666,0.0,0.0,1
C,0.9333875195891881,0.048515452408476746,6,0.13150718073792372,39.62803792953491,1.0,0.8333333333333334,0.0,0.0,0.0,2
D,0.9811653623672894,0.0,2,0.018703942492232367,44.51804828643799,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,3
E,0.8896791356344156,0.05276392104389256,8,0.24562852844847066,69.62149143218994,1.0,1.0,1.0,1.0,0.0,4
