models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.9037563053253365,0.010613639847387432,8,0.12465376766313284,0.0,0.0,0.0,0.0,0.0,0
B,0.8990205878276715,0.024956517253478586,7,0.1637950507392011,1.0,0.0,0.0,0.14285714285714285,0.0,1
C,0.849920073768144,0.010357053714610468,11,0.1810017136343553,1.0,1.0,0.0,0.5,0.0,3
D,0.8106587973704975,0.013956503972685037,14,0.2484758487706416,1.0,0.8571428571428571,0.36363636363636365,0.0,0.0,2
E,0.7921835497030859,0.08855244763247842,35,0.8196752852292655,1.0,1.0,1.0,1.0,0.0,4
