models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9719095665416172,0.017091022372782143,11,0.07585278147153493,250.23722910881042,0.0,0.46153846153846156,0.0,0.0,0.0,1
B,0.9208037233188091,0.021376915566765332,13,0.16423276518617785,1216.1491804122925,0.0,0.0,0.0,0.0,0.0,0
C,0.9760220875637162,0.00760512791307852,5,0.038279889889307334,203.19796133041382,1.0,0.46153846153846156,0.0,0.0,0.0,2
D,1.011141168284718,0.002016253404963898,6,0.05802330693765134,341.2993948459625,1.0,0.7692307692307693,1.0,0.0,0.0,3
E,0.7481390311714445,0.0031455117817907638,97,0.4027942566283377,264.2407069206238,1.0,1.0,1.0,1.0,0.0,4
