models,delta,spacing,onvg,hypervolume,c_1.6.1.0.4.0_0.05,c_1.6.1.0.4.1_0.1,c_1.6.1.0.4.2_0.15,c_1.6.1.0.4.3_0.2,c_1.6.1.0.4.4_0.3,c_1.6.1.0.4.5_0.4,c_1.6.1.0.4.6_0.5,score
1.6.1.0.4.0_0.05,0.8717949143895575,9.333168951201963e-05,6,0.04661692322897956,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.1_0.1,0.897435925818271,1.1338139110338203,7,0.08411301629354564,0.5,0.0,0.5,0.5,0.5,0.5,0.5,6
1.6.1.0.4.2_0.15,0.8717949143895575,9.333168951201963e-05,6,0.04661692322897956,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.3_0.2,0.8717949143895575,9.333168951201963e-05,6,0.04661692322897956,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.4_0.3,0.8717949143895575,9.333168951201963e-05,6,0.04661692322897956,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.5_0.4,0.8717949143895575,9.333168951201963e-05,6,0.04661692322897956,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.6_0.5,0.8717949143895575,9.333168951201963e-05,6,0.04661692322897956,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0
