models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.903812224932748,0.06714864907879117,4,0.6401349954307874,37.55842995643616,0.0,0.0,0.0,0.0,0.5,0.0,0
NetKeys,0.9335494147009508,0.009478391297141127,5,0.7359104041012903,49.29961323738098,1.0,0.0,0.75,0.5,0.6666666666666666,0.0,4
Prim,0.8617158797097029,0.019941281539219806,8,0.7726346491706934,41.48170018196106,1.0,0.0,0.0,0.0,0.8333333333333334,0.0,2
Kruskal,0.9811637065783381,0.0,2,0.7284077717819101,46.60904598236084,1.0,0.0,0.25,0.0,0.8333333333333334,0.0,3
HMOEA,0.7595592404885639,0.05517344903930554,6,0.738689083826944,109.11594319343567,0.75,0.0,0.0,0.0,0.0,0.0,1
GPrim,0.9327490915509614,0.07935095749018012,9,0.884307963259297,73.99261593818665,1.0,1.0,1.0,1.0,1.0,0.0,5
