models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.044389903112780474,0.8621782860893111,0.010583951245593068,6,0.6774480879679334,30.084596157073975,0.0,0.125,0.2,0.125,0.5,0.0,1
NetKeys,0.04077684532164331,0.8101676741480591,0.01823521208535208,8,0.7710196134493601,35.22040343284607,0.8333333333333334,0.0,0.6,0.625,0.8333333333333334,0.15,4
Prim,0.028137348615930695,0.7496051156758156,0.014080170908398927,10,0.7231861259834342,20.795276403427124,0.6666666666666666,0.0,0.0,0.125,0.4166666666666667,0.0,2
Kruskal,0.03765387603745245,0.811624604737833,0.0178000054771052,8,0.7244431949818547,30.807252645492554,0.6666666666666666,0.25,0.8,0.0,0.75,0.0,3
HMOEA,0.03169338745708006,0.688297972871364,0.018533567343510117,12,0.8489459354490976,39.670146226882935,0.3333333333333333,0.0,0.4,0.0,0.0,0.0,0
GPrim,0.00018325932500483838,0.5376948956282892,0.049960899042841796,20,0.8841743121328683,25.285444259643555,0.8333333333333334,0.625,1.0,0.625,0.9166666666666666,0.0,5
