models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9605484186871494,0.006471196025012323,8,0.05116186803111375,254.1609034538269,0.0,0.26666666666666666,0.0,0.0,0.0,1
B,0.9402907848356603,0.02462109822055847,15,0.16378378712768568,1220.6090381145477,0.125,0.0,0.0,0.0,0.0,0
C,0.9670373949969482,0.006771714100957451,13,0.10371609747865781,202.0092978477478,0.75,0.4,0.0,0.14285714285714285,0.0,2
D,0.9745870540548361,0.004600935876087855,14,0.07732917774952186,415.07298588752747,1.0,0.7333333333333333,0.23076923076923078,0.0,0.0,3
E,0.7591010712253959,0.0019007273228938944,100,0.36455928771642165,258.24616050720215,1.0,1.0,1.0,1.0,0.0,4
