models,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,0.8765491584113398,0.028790339429628255,6.5,0.9137234060714624,4427.123068809509,0.0,0.40722582972582966,0.2478088578088578,0.01428571428571428,0.23107142857142854,0.0,1.7
Prufer,0.9634469551686463,0.00827508344686804,8.0,0.556435593150225,639.5040830373764,0.040277777777777767,0.0,0.00909090909090909,0.0,0.04285714285714285,0.0,0.2
NetKeys,0.9822665800617706,0.0110570746066273,10.4,0.706140910466252,1493.7188835144043,0.2513492063492063,0.9566666666666667,0.0,0.3235714285714285,0.4038095238095238,0.0,2.8
Prim,0.986780436649636,inf,4.0,0.5767856110610756,297.5286243200302,0.09623015873015871,0.9733333333333334,0.09984848484848485,0.0,0.19119047619047616,0.0,2.4
Kruskal,0.9926448520425385,0.029504623799272617,6.2,0.696860109788877,462.97092678546903,0.2388492063492063,0.7859848484848484,0.38547119547119546,0.17261904761904762,0.0,0.0,2.4
GPrim,0.9453597513356442,0.0033564318998542905,22.3,0.8047972066483231,478.1753350496292,0.5141269841269842,1.0,1.0,1.0,1.0,0.0,5.0
