models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.04983749975485139,0.7532639765300739,0.062355494449155426,5,0.25175371323319495,0.0,0.0,0.0,0.0,0.0,0
B,0.057813581104718625,0.8050253695352354,0.039391761925562825,7,0.22457212365534987,1.0,0.0,0.15384615384615385,0.36363636363636365,0.0,2
C,0.04085872863687286,0.6517656142965635,0.021656589267354514,13,0.36136845791366806,1.0,0.42857142857142855,0.0,0.36363636363636365,0.0,3
D,0.04119092349239241,0.7885483004828501,0.10802573828230992,11,0.455770200813484,1.0,0.2857142857142857,0.23076923076923078,0.0,0.05,1
E,0.011003445091512309,0.6442042693137625,0.11767458482559501,20,0.8064856933471798,1.0,0.8571428571428571,0.5384615384615384,0.7272727272727273,0.0,4
