models,delta,spacing,onvg,hypervolume,c_1.6.4.0.0.1_0.5,c_1.6.4.0.1.1_0.6,c_1.6.4.0.2.1_0.7,c_1.6.4.0.3.1_0.8,c_1.6.4.0.4.1_0.9,c_1.6.4.0.5.1_1.0,score
1.6.4.0.0.1_0.5,0.8974357809835358,0.4468250350084582,5,0.09299236060170046,0.0,0.2857142857142857,0.25,0.3333333333333333,0.3333333333333333,0.42857142857142855,0
1.6.4.0.1.1_0.6,0.8803417453103866,0.00105706175968813,7,0.13850180677341734,0.4,0.0,0.75,0.6666666666666666,0.16666666666666666,0.2857142857142857,3
1.6.4.0.2.1_0.7,0.9316239284609932,0.5000999064969572,4,0.06038922269605302,0.4,0.42857142857142855,0.0,0.5,0.3333333333333333,0.2857142857142857,2
1.6.4.0.3.1_0.8,0.8820513231542595,0.5169907048848486,6,0.08794267807899525,0.6,0.14285714285714285,0.25,0.0,0.5,0.2857142857142857,2
1.6.4.0.4.1_0.9,0.8512820850824981,0.5475638039479909,6,0.08534041109878748,0.6,0.42857142857142855,0.75,0.3333333333333333,0.0,0.14285714285714285,3
1.6.4.0.5.1_1.0,0.8974359284229728,0.0001608611554086645,7,0.08392587373278233,0.6,0.42857142857142855,0.75,0.3333333333333333,0.8333333333333334,0.0,5
