models,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,0.7065555220880395,0.03561551287222157,14,0.8581302166295833,94.31483268737793,0.0,0.25,0.0,0.0,0.0,0.0,0
Prufer,0.9271305354084305,0.03364086112314526,4,0.5629157787822491,25.737167596817017,0.2857142857142857,0.0,0.18181818181818182,0.0,0.0,0.0,1
NetKeys,0.8752341667799568,0.0007109125894249961,11,0.6596114400991896,39.662179470062256,0.42857142857142855,0.5,0.0,0.0,0.0,0.0,2
Prim,0.9306213733603158,0.015032422438067879,7,0.6611109458380867,28.155632257461548,0.5714285714285714,1.0,0.9090909090909091,0.0,0.125,0.0,3
Kruskal,0.9021816488303327,0.010933665149508286,8,0.6612384662858926,34.577417850494385,0.5714285714285714,1.0,1.0,0.42857142857142855,0.0,0.0,4
GPrim,0.5571035678383345,0.008704427967896944,34,0.8726449790760602,41.99298691749573,1.0,1.0,1.0,1.0,1.0,0.0,5
