models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9640042773311907,0.008151185023443395,9.8,0.5747600036348203,594.5723104476929,0.0,0.08412698412698412,0.0,0.0,0.0,0.1
NetKeys,0.9914351856711205,0.006103458011930178,10.1,0.7083735243976568,1386.8651632785798,0.7941758241758242,0.0,0.40619047619047616,0.5466666666666666,0.0,2.0
Prim,0.9831064382039392,0.007820147034356337,5.0,0.6043173582674125,287.1836401939392,0.9536363636363637,0.18674603174603172,0.0,0.1852020202020202,0.0,1.9
Kruskal,0.9681775143461996,0.013694333514658907,6.8,0.7004233848288071,436.7726381063461,0.8453971028971029,0.3488888888888889,0.30666666666666664,0.0,0.0,2.0
GPrim,0.9459576940838772,0.001904754737334629,23.2,0.8143070215875635,459.84431822299956,1.0,1.0,1.0,1.0,0.0,4.0
