models,delta,spacing,nds,c_1.0.2.0.4.0,c_1.0.2.0.4.1,c_1.0.2.0.4.2,c_1.0.2.0.4.3,c_1.0.2.0.4.4,c_1.0.2.0.4.5,c_1.0.2.0.4.6,c_1.0.2.0.4.7,score
1.0.2.0.4.0,0.0,0.0,2,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,4
1.0.2.0.4.1,0.0,0.0,2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1
1.0.2.0.4.2,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0.2.0.4.3,1.119981491992661e-07,0.0002878382293938918,3,0.5,0.0,0.5,0.0,0.0,0.5,0.3333333333333333,0.5,2
1.0.2.0.4.4,0.0,0.0,2,0.5,1.0,1.0,1.0,0.0,0.5,1.0,0.5,7
1.0.2.0.4.5,0.0,0.0,2,0.5,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,5
1.0.2.0.4.6,8.001593517770189e-07,0.0009238528067464493,3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1
1.0.2.0.4.7,0.0,0.0,2,0.5,1.0,1.0,0.6666666666666666,0.0,0.5,1.0,0.0,6
