models,delta,spacing,onvg,hypervolume,c_1.6.9.0.0.1_0.5,c_1.6.9.0.1.1_0.6,c_1.6.9.0.2.1_0.7,c_1.6.9.0.3.1_0.8,c_1.6.9.0.4.1_0.9,c_1.6.9.0.5.1_1.0,score
1.6.9.0.0.1_0.5,0.8018320676203693,0.002231126551011391,8.8,0.291447537090611,0.0,0.6083333333333333,0.5433730158730159,0.5770238095238096,0.6890873015873016,0.75,4.4
1.6.9.0.1.1_0.6,0.8000008112108657,0.00221029361615266,8.8,0.2839016569551499,0.3236111111111112,0.0,0.3918253968253968,0.5149603174603175,0.5306746031746032,0.7083333333333333,2.9
1.6.9.0.2.1_0.7,0.8282055238951207,0.0012396985916452304,7.7,0.18229077621531892,0.3166666666666667,0.4333333333333334,0.0,0.5018650793650794,0.570079365079365,0.7333333333333333,2.9
1.6.9.0.3.1_0.8,0.8256415540046044,0.0013629871766313929,7.8,0.1999577401167176,0.25833333333333336,0.3541666666666667,0.3590873015873016,0.0,0.4754365079365079,0.725,2.2
1.6.9.0.4.1_0.9,0.8630771308171324,0.000846613530860699,6.4,0.13383040481359726,0.16666666666666669,0.25,0.19376984126984126,0.2947619047619048,0.0,0.6,1.9
1.6.9.0.5.1_1.0,0.9239316578578567,0.05049594781214073,4.0,0.053006489469580156,0.04444444444444444,0.034722222222222224,0.037896825396825394,0.05694444444444444,0.11944444444444444,0.0,0.2
