models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.7017835155459412,0.7578947872195898,9.751471782466387e-05,6,0.03674075550569675,0.0,0.0,0.0,0.0,0.0,0
B,0.8888194743040272,0.7684211062766146,0.40818952156067567,6,0.02601984433130803,1.0,0.0,0.36363636363636365,0.375,0.0,3
C,0.5123475855343205,0.47368437785255907,8.28766957504437e-05,11,0.04249857333482161,1.0,0.3333333333333333,0.0,0.375,0.0,2
D,0.5196152873761126,0.6992481720030848,0.4628191176110161,8,0.045198988935548856,1.0,0.3333333333333333,0.36363636363636365,0.0,0.0,1
E,0.27838825182173493,0.3082739009851516,0.2580692216962623,15,0.11169237497660857,1.0,1.0,1.0,1.0,0.0,4
