models,delta,spacing,onvg,hypervolume,c_1.6.4.0.4.0_0.05,c_1.6.4.0.4.1_0.1,c_1.6.4.0.4.2_0.15,c_1.6.4.0.4.3_0.2,c_1.6.4.0.4.4_0.3,c_1.6.4.0.4.5_0.4,c_1.6.4.0.4.6_0.5,score
1.6.4.0.4.0_0.05,0.8461538865032568,0.0001391056765738981,7,0.054709137732156285,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0
1.6.4.0.4.1_0.1,0.948717963230151,0.0002816044570834767,3,0.02919015664136344,1.0,0.0,1.0,0.0,0.8,0.25,0.25,3
1.6.4.0.4.2_0.15,0.9487179603705321,0.0005263360894297865,3,0.03596679138372337,0.8571428571428571,0.0,0.0,0.0,0.2,0.0,0.0,1
1.6.4.0.4.3_0.2,0.9230769551429786,0.0005263457624964594,4,0.04498504432406851,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6
1.6.4.0.4.4_0.3,0.897435933245749,0.0004956290731277859,5,0.054594445410646494,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.25,2
1.6.4.0.4.5_0.4,0.9401708161579313,0.0014677591075171162,4,0.08690052274441885,1.0,0.3333333333333333,0.3333333333333333,0.0,0.4,0.0,0.75,5
1.6.4.0.4.6_0.5,0.9230769709974996,0.0012742717121022602,4,0.07914486947977056,1.0,0.3333333333333333,1.0,0.0,0.6,0.25,0.0,4
