models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9674860055543159,0.01294691084933691,8,0.07590151566586975,665.2823853492737,0.0,0.09090909090909091,0.0,0.0,0.0,0
B,0.9843503204476064,0.028922292572046107,11,0.09565227748096855,1483.8928401470184,0.375,0.0,0.0,0.0,0.0,1
C,0.9648206078751836,0.012963403216021359,4,0.04170576094391018,303.69265389442444,1.0,0.2727272727272727,0.0,0.0,0.0,2
D,0.9441984050285909,0.013183484576862746,5,0.07087552170122292,635.6786246299744,0.75,1.0,0.25,0.0,0.0,3
E,0.9410313465522977,0.0036355335720729782,26,0.09376672992641888,501.80479288101196,1.0,1.0,1.0,1.0,0.0,4
