models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.8587782476397031,0.7368421459111424,0.0003697789512488007,6,0.024966047110228883,0.0,0.0,0.0,0.0,0.0,0
B,0.7000000146838283,0.7192982759396166,0.000269678797803056,7,0.032354492987907074,1.0,0.0,0.1,0.0,0.0,1
C,0.39370044146433775,0.584795362452747,0.31615348652026654,10,0.051198895939659275,1.0,0.7142857142857143,0.0,0.14285714285714285,0.0,2
D,0.8874119821607763,0.6842106173436276,0.000371002037145107,7,0.0303439412012454,1.0,0.8571428571428571,0.5,0.0,0.0,3
E,0.11180404904894795,0.10526799474643987,0.0009559508439652985,18,0.11918493870986287,1.0,1.0,1.0,1.0,0.0,4
