models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.05366942073377007,0.8472643335961147,0.005330409762891672,5,0.6585596367420273,18.260789155960083,0.0,0.2222222222222222,0.25,0.14285714285714285,0.0,0
NetKeys,0.03969159097329159,0.8344744069154129,0.09943651292433414,9,0.7621131649487589,22.15875816345215,0.6,0.0,0.25,0.2857142857142857,0.0,1
Prim,0.04669564767682865,0.7946019851521994,0.01634602410662181,8,0.6592669788225011,17.400221586227417,0.6,0.3333333333333333,0.0,0.14285714285714285,0.0,2
Kruskal,0.053671753641519604,0.8235534825365837,0.013890012885510106,7,0.6591597770929506,19.714372158050537,0.8,0.3333333333333333,0.375,0.0,0.0,3
GPrim,0.00014985170866279443,0.6003584873076713,0.09341808661413124,20,0.825872928195844,25.051283359527588,1.0,0.8888888888888888,0.75,0.7142857142857143,0.0,4
