models,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,0.834503296325326,0.022242839378240807,10,0.908798196636559,342.35785150527954,0.0,0.3333333333333333,0.0,0.0,0.0625,0.0,0
Prufer,0.9499676866291167,0.004493248108241103,9,0.7256356165293891,65.27005529403687,0.5,0.0,0.0,0.0,0.0,0.0,1
NetKeys,0.9562424810716759,0.012152968815901732,11,0.7948259052756386,128.07811284065247,0.7,1.0,0.0,0.6363636363636364,0.0625,0.0,3
Prim,0.9464305882406195,0.004618991315595601,11,0.7272285259283685,68.65908241271973,0.6,1.0,0.18181818181818182,0.0,0.0625,0.0,2
Kruskal,0.9479472751081366,0.021309704797998416,16,0.9049658029668224,83.42793130874634,0.9,0.7777777777777778,0.45454545454545453,0.2727272727272727,0.0,0.0,4
GPrim,0.7763287008344467,0.028412585119348247,71,0.96677663026794,99.46871972084045,1.0,1.0,1.0,1.0,1.0,0.0,5
