models,delta,spacing,nds,c_1.0.1.0.0.1,c_1.0.1.0.1.1,c_1.0.1.0.2.1,c_1.0.1.0.3.1,c_1.0.1.0.4.1,c_1.0.1.0.5.1
1.0.1.0.0.1,0.579881630550155,0.6111792683015722,14,0.0,0.5714285714285714,0.6470588235294118,0.6666666666666666,0.5625,0.8666666666666667
1.0.1.0.1.1,0.4260354955776783,0.36309616270991774,14,0.42857142857142855,0.0,0.47058823529411764,0.6,0.4375,1.0
1.0.1.0.2.1,0.21875000213310175,9.717772670635503e-05,17,0.21428571428571427,0.42857142857142855,0.0,0.6666666666666666,0.5625,0.8666666666666667
1.0.1.0.3.1,0.44897958419295936,0.5163755455923305,15,0.21428571428571427,0.5,0.29411764705882354,0.0,0.4375,0.9333333333333333
1.0.1.0.4.1,0.12444444152364238,0.00019297902766006147,16,0.2857142857142857,0.42857142857142855,0.29411764705882354,0.4666666666666667,0.0,0.8
1.0.1.0.5.1,0.5102040391738085,0.5605551192689839,15,0.07142857142857142,0.0,0.058823529411764705,0.0,0.0625,0.0
