models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.04536189809135232,0.7966280754500442,0.06567731486212382,5,0.20962628349470708,0.0,0.0,0.0,0.0,0.0,0
B,0.042347132609900126,0.7181656483936335,0.025756789632636973,10,0.3020939403506768,1.0,0.0,0.0,0.14285714285714285,0.0,1
C,0.03725748586815798,0.7079225286436133,0.023327538054857586,11,0.29286300745305527,1.0,0.8,0.0,0.2857142857142857,0.05,2
D,0.028295396361832065,0.6439415872256156,0.018633482189555243,14,0.38158052222312544,1.0,0.8,0.45454545454545453,0.0,0.15,3
E,0.016904695001303073,0.644024637746612,0.11740982169203479,20,0.8060936952860751,1.0,0.9,0.45454545454545453,0.42857142857142855,0.0,4
