models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.029097711225315976,0.7908631366383926,0.024905224908338696,8,0.7222382775750766,29.575963735580444,0.0,0.25,0.1111111111111111,0.0,0.5454545454545454,0.0,1
NetKeys,0.04015841701315883,0.8110132403080234,0.027378946279918305,8,0.7675396528321666,33.46888589859009,0.375,0.0,0.2222222222222222,0.0,0.6363636363636364,0.0,3
Prim,0.033451307162735526,0.7748880615148442,0.00701341806839508,9,0.6301667899904313,20.30277419090271,0.625,0.125,0.0,0.25,0.45454545454545453,0.0,2
Kruskal,0.039661355502640654,0.7951001757909729,0.007313677295274818,8,0.6789478320406422,30.26160168647766,0.75,0.625,0.4444444444444444,0.0,0.6363636363636364,0.0,4
HMOEA,0.03176432046098336,0.7322042542118977,0.027826527615270595,11,0.8488983169396126,39.94532299041748,0.25,0.25,0.0,0.0,0.0,0.1,0
GPrim,0.00024062226943161462,0.5377193233569479,0.049555488380365165,20,0.884033001223739,27.868385791778564,1.0,0.75,0.4444444444444444,0.625,0.8181818181818182,0.0,5
