models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9622570926714161,0.012887591898887083,5,0.04173808516677982,135.13847589492798,0.0,0.0,0.0,0.0,0.0,0
B,0.9905954230960093,0.0,2,0.007420348294713365,163.62896728515625,1.0,0.0,0.3333333333333333,0.0,0.0,2
C,0.9816222253097255,0.06727177939233449,3,0.05785422513180341,110.40317296981812,0.8,0.0,0.0,0.0,0.0,1
D,0.8827356536758674,0.0,2,0.08792993886541814,120.25725269317627,0.8,0.5,1.0,0.0,0.0,3
E,0.906855898815864,0.18326977030082825,6,0.4245932942054157,233.88919758796692,1.0,1.0,1.0,1.0,0.0,4
