models,delta,spacing,onvg,hypervolume,c_1.6.6.0.4.0_0.05,c_1.6.6.0.4.1_0.1,c_1.6.6.0.4.2_0.15,c_1.6.6.0.4.3_0.2,c_1.6.6.0.4.4_0.3,c_1.6.6.0.4.5_0.4,c_1.6.6.0.4.6_0.5,score
1.6.6.0.4.0_0.05,0.9358973875533988,1.3414471484007964,5,0.07980876862042333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.1_0.1,0.9358973875533988,1.3414471484007964,5,0.07980876862042333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.2_0.15,0.9358973877144031,1.3415366000536146,5,0.08230901862042332,0.2,0.2,0.0,0.2,0.0,0.0,0.0,3
1.6.6.0.4.3_0.2,0.9358973875533988,1.3414471484007964,5,0.07980876862042333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.4_0.3,0.9358973923253199,1.3415146012270875,5,0.08250540147833045,0.4,0.4,0.2,0.4,0.0,0.0,0.0,4
1.6.6.0.4.5_0.4,0.935897387939878,1.3414253239779197,5,0.08290466812404476,0.6,0.6,0.4,0.6,0.2,0.0,0.0,5
1.6.6.0.4.6_0.5,0.9358973881404123,1.3415171818709384,5,0.08547217451160108,0.6,0.6,0.6,0.6,0.4,0.2,0.0,6
