models,delta,spacing,onvg,hypervolume,c_1.6.6.0.4.0_0.05,c_1.6.6.0.4.1_0.1,c_1.6.6.0.4.2_0.15,c_1.6.6.0.4.3_0.2,c_1.6.6.0.4.4_0.3,c_1.6.6.0.4.5_0.4,c_1.6.6.0.4.6_0.5,score
1.6.6.0.4.0_0.05,0.7948718045813533,0.7071394961699363,9,0.05529827820188525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.1_0.1,0.7948718045813533,0.7071394961699363,9,0.05529827820188525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.2_0.15,0.8461538532138768,0.7868452532008929,7,0.0448420405609008,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.4,6
1.6.6.0.4.3_0.2,0.7948718045691232,0.7071387370157962,9,0.05536194998376524,0.2222222222222222,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.3,4
1.6.6.0.4.4_0.3,0.794871804566341,0.7071385863459965,9,0.055360032462971054,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.2,3
1.6.6.0.4.5_0.4,0.8461538532119495,0.786844216125288,7,0.044756364166194586,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.4,5
1.6.6.0.4.6_0.5,0.78347579194191,0.31619083698743927,10,0.05962697057886569,0.1111111111111111,0.1111111111111111,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.14285714285714285,0.0,2
