models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.05654632647075528,0.854556848750522,0.03160448795167888,6,0.6555677663498429,16.078208208084106,0.0,0.42857142857142855,0.3,0.25,0.0,1
NetKeys,0.052649076647459304,0.8152493613178942,0.027044749657023026,7,0.7417904747742665,23.16949486732483,0.3333333333333333,0.0,0.4,0.125,0.0,1
Prim,0.040152130426928154,0.7358843041418349,0.012566756486063717,10,0.698032864813957,16.037306547164917,0.5,0.2857142857142857,0.0,0.125,0.0,1
Kruskal,0.05029487775904311,0.7925681339471389,0.016876344654659665,8,0.7016936762417179,18.261317253112793,0.6666666666666666,0.42857142857142855,0.5,0.0,0.0,3
GPrim,1.1404932817047846e-05,0.6014797687355163,0.09363173189127275,20,0.8264815309213209,22.477672576904297,1.0,0.8571428571428571,0.7,0.625,0.0,4
