models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.04377732641334648,0.8205855552672038,0.010864902959745218,7,0.6741055546944723,19.2076518535614,0.0,0.2857142857142857,0.0,0.0,0.2222222222222222,0.0,0
NetKeys,0.04203702021114764,0.8386176280732013,0.009234451700367272,7,0.7227479345812496,25.064047813415527,0.5714285714285714,0.0,0.0,0.125,0.4444444444444444,0.0,2
Prim,0.036977783352737895,0.8069383674957933,0.01057795469349905,8,0.7242898984873442,17.26869010925293,1.0,1.0,0.0,0.5,0.6666666666666666,0.15,4
Kruskal,0.03963192426631277,0.7946700767764638,0.006581123883154397,8,0.6784636913557499,21.270620822906494,1.0,0.7142857142857143,0.125,0.0,0.4444444444444444,0.0,3
HMOEA,0.0377824872001414,0.7716331123889874,0.02098523100411019,9,0.8402636218590905,33.92065382003784,0.2857142857142857,0.2857142857142857,0.0,0.125,0.0,0.05,1
GPrim,0.00023426600471585543,0.5375450931536156,0.049298609120099306,20,0.8838002682417121,23.83252716064453,1.0,1.0,0.625,0.875,0.8888888888888888,0.0,5
