models,delta,spacing,nds,c_1.0.5.0.4.0,c_1.0.5.0.4.1,c_1.0.5.0.4.2,c_1.0.5.0.4.3,c_1.0.5.0.4.4,c_1.0.5.0.4.5,c_1.0.5.0.4.6,c_1.0.5.0.4.7,score
1.0.5.0.4.0,0.23111110942579494,0.24998268586591407,16,0.0,0.23529411764705882,0.11764705882352941,0.1111111111111111,0.10526315789473684,0.0,0.0,0.0,0
1.0.5.0.4.1,0.21875000427026403,0.00018847477144156495,17,0.4375,0.0,0.17647058823529413,0.16666666666666666,0.21052631578947367,0.058823529411764705,0.08695652173913043,0.0,1
1.0.5.0.4.2,0.2187499914475614,0.242531142431939,17,0.6875,0.5294117647058824,0.0,0.5555555555555556,0.3684210526315789,0.17647058823529413,0.2608695652173913,0.2727272727272727,3
1.0.5.0.4.3,0.2906574112292005,0.23565336693767355,18,0.625,0.5294117647058824,0.29411764705882354,0.0,0.47368421052631576,0.058823529411764705,0.08695652173913043,0.0,3
1.0.5.0.4.4,0.19753085669022985,0.0002171969175449612,19,0.8125,0.5882352941176471,0.47058823529411764,0.3888888888888889,0.0,0.058823529411764705,0.21739130434782608,0.18181818181818182,3
1.0.5.0.4.5,0.1171874900773035,0.000343467947285742,17,0.875,0.7647058823529411,0.5294117647058824,0.8888888888888888,0.6842105263157895,0.0,0.391304347826087,0.36363636363636365,7
1.0.5.0.4.6,0.08677682196770946,0.0008496072827442917,23,0.9375,0.8235294117647058,0.5882352941176471,0.8888888888888888,0.6842105263157895,0.29411764705882354,0.0,0.36363636363636365,5
1.0.5.0.4.7,0.17233551860189109,0.0008678297157745011,22,1.0,0.8823529411764706,0.5294117647058824,0.7777777777777778,0.7894736842105263,0.29411764705882354,0.43478260869565216,0.0,6
