models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.8561506856546507,0.007370130204171329,12,0.7501558613734931,28.17293953895569,0.0,0.0,0.0,0.0,0.4,0.0,0
NetKeys,0.9170076574683304,0.01158142171156976,8,0.7289692938501211,39.48895287513733,0.75,0.0,0.2857142857142857,0.06666666666666667,0.6,0.0,2
Prim,0.8837921850042697,0.013683913155991928,7,0.7533079559970814,29.406439304351807,1.0,0.5,0.0,0.26666666666666666,0.7,0.0,3
Kruskal,0.8546412370901136,0.03995815528661141,15,0.8635645798640676,35.245874643325806,1.0,0.625,0.2857142857142857,0.0,0.7,0.0,4
HMOEA,0.7601984711832771,0.02619660908731464,10,0.8799647438870619,86.21670913696289,0.5,0.0,0.0,0.13333333333333333,0.0,0.0,1
GPrim,0.6003130453405326,0.03625645058563556,38,0.9295024209925078,42.40253496170044,1.0,1.0,1.0,1.0,1.0,0.0,5
