models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.8589743664182894,1.2247724851084243,5,0.03598763222219901,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.7948718121190824,4.511245396646022e-05,9,0.037503087686995645,1.0,0.0,0.9230769230769231,0.6153846153846154,0.0,0.0,3
C,0.713675234524054,0.27733879103607434,13,0.0628226737516204,1.0,0.0,0.0,0.07692307692307693,0.0,0.0,1
D,0.7136752379757423,0.00017789639276679685,13,0.07082725522620215,1.0,0.2222222222222222,0.7692307692307693,0.0,0.0,0.0,2
E,0.5164856536092033,0.21314017120697398,22,0.22284757123395754,1.0,0.8888888888888888,1.0,1.0,0.0,0.20833333333333334,4
F,0.4102595761585233,0.0008435431001194629,24,0.21951292626721394,1.0,1.0,1.0,1.0,0.6818181818181818,0.0,5
