models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.8526949869701338,0.017957790153220982,12,0.7313325917935544,23.0789954662323,0.0,0.0,0.0,0.0,0.4,0.0,1
NetKeys,0.9026597544745594,0.030336896155789488,8,0.7389977547960075,23.907342433929443,0.9166666666666666,0.0,0.2222222222222222,0.1111111111111111,0.6,0.0,2
Prim,0.8928850642407195,0.004940784550206538,9,0.7406939395522528,28.658283710479736,1.0,0.625,0.0,0.3333333333333333,0.7,0.0,3
Kruskal,0.892775553487972,0.004509209445354663,9,0.7866288248109671,32.48814654350281,1.0,0.625,0.6666666666666666,0.0,0.8,0.0,4
HMOEA,0.7604968836860762,0.02486937233229337,10,0.8536955506132664,36.94554042816162,0.16666666666666666,0.125,0.0,0.0,0.0,0.0,0
GPrim,0.7430619795099261,0.051137937061193184,28,0.9169073689600981,40.848593950271606,1.0,1.0,1.0,1.0,1.0,0.0,5
