models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.9292929320121439,0.44095905524919227,9,0.13609486930553916,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.8888888985195951,0.7070947207568489,9,0.19294947216260638,1.0,0.0,0.1,0.07692307692307693,0.0,0.0,1
C,0.9158249215462578,0.6749287594342025,10,0.1669170283829921,1.0,0.5555555555555556,0.0,0.46153846153846156,0.0,0.0,3
D,0.8855218954384352,0.43844840094839993,13,0.3309023317465684,1.0,0.5555555555555556,0.1,0.0,0.0,0.0,2
E,0.5473601640543684,0.40127058900185586,54,1.5617060417284077,1.0,1.0,1.0,1.0,0.0,0.23809523809523808,4
F,0.41935501170574613,0.12595810856502876,63,1.5617177836424583,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,5
