Instance,"1.6.9.0.4.0_(0.9, 0.1)-mean","1.6.9.0.4.0_(0.9, 0.1)-std","1.6.9.0.4.1_(0.8, 0.2)-mean","1.6.9.0.4.1_(0.8, 0.2)-std","1.6.9.0.4.2_(0.8, 0.1)-mean","1.6.9.0.4.2_(0.8, 0.1)-std","1.6.9.0.4.3_(0.7, 0.2)-mean","1.6.9.0.4.3_(0.7, 0.2)-std"
small_ga-dem1_r25_1_0,0.23284525073685405,0.0528824683234827,0.09865778091768734,0.0070733063578883185,0.2520646835062285,0.022182920542942568,0.2593490953105505,0.0004244200321214666
small_ga-dem4_r25_1_40,0.4062197861328015,0.013777560248067871,0.1592696686769347,0.08526866674915609,0.40295921503500864,0.011722233082800942,0.3976805303271028,0.00983912763767966
small_no-dem2_r25_1_40,0.291447537090611,0.04529930650838038,0.13383040481359726,0.09603177207792189,0.28075032586341947,0.05443391874264358,0.3078696040872605,0.002146892604185642
small_no-dem3_r25_1_0,0.17487308462487774,0.047776119517976966,0.0793566937616407,0.00689219460535496,0.1985464134237629,0.04365939010504214,0.23266398881638378,0.0034523587688109376
small_uu-dem4_r25_1_0,0.1393319905867256,0.03485506319455864,0.051221622512131026,0.011104509832407608,0.16224947819412422,0.04916899528950384,0.1931675436038535,0.013202210541884727
