Instance,"1.6.9.0.4.0_(0.9, 0.1)-mean","1.6.9.0.4.0_(0.9, 0.1)-std","1.6.9.0.4.1_(0.8, 0.2)-mean","1.6.9.0.4.1_(0.8, 0.2)-std","1.6.9.0.4.2_(0.8, 0.1)-mean","1.6.9.0.4.2_(0.8, 0.1)-std","1.6.9.0.4.3_(0.7, 0.2)-mean","1.6.9.0.4.3_(0.7, 0.2)-std"
small_ga-dem1_r25_1_0,0.16575294242112168,0.0697851772436225,0.40101570077691767,0.03638727761178232,0.15563444890735417,0.023449364428085057,0.1282068958842669,5.475716284398321e-07
small_ga-dem4_r25_1_40,0.5174085488409279,0.04385864342254106,0.6406314782567973,0.06353868966764986,0.522822051799898,0.03292544979278787,0.5430361983118213,0.027476558784832485
small_no-dem2_r25_1_40,0.8018320676203693,0.01450886314462129,0.8630771308171324,0.04672275996296364,0.800000852107922,0.010256093264167168,0.7923085382749548,0.007692213619157303
small_no-dem3_r25_1_0,0.3730948294396085,0.028961239147060534,0.5450086551979308,0.03184646174379968,0.3506765865165859,0.03594269402590914,0.3282094734857096,0.01918972524502228
small_uu-dem4_r25_1_0,0.5622785249459239,0.04322672674777888,0.760883207288759,0.044610329371453476,0.5661241090041028,0.0497247357236924,0.5293740286352462,0.02935823745695022
