models,delta,spacing,nds,c_1.0.2.0.0.1,c_1.0.2.0.1.1,c_1.0.2.0.2.1,c_1.0.2.0.3.1,c_1.0.2.0.4.1,c_1.0.2.0.5.1,score
1.0.2.0.0.1,8.479152506790655e-08,0.00028519127958885523,11,0.0,0.18181818181818182,0.07142857142857142,0.4375,0.5294117647058824,0.0,2
1.0.2.0.1.1,0.18000002138473084,0.3017059852320099,11,0.6363636363636364,0.0,0.35714285714285715,0.5625,0.6470588235294118,0.2,4
1.0.2.0.2.1,0.2840236310708839,0.0006295579431537571,14,0.6363636363636364,0.18181818181818182,0.0,0.625,0.7058823529411765,0.2,3
1.0.2.0.3.1,1.9563147833541922e-07,0.00043557301155436274,16,0.36363636363636365,0.18181818181818182,0.21428571428571427,0.0,0.6470588235294118,0.0,1
1.0.2.0.4.1,0.1171874970199376,0.00016499264708337937,17,0.45454545454545453,0.09090909090909091,0.14285714285714285,0.25,0.0,0.1,0
1.0.2.0.5.1,0.49382712342437174,0.42159820550776733,10,0.9090909090909091,0.5454545454545454,0.6428571428571429,0.75,0.8235294117647058,0.0,5
