models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.7052631707091884,0.5478324078386886,6,0.019353240693582116,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.36842110856276306,5.812108326973701e-06,13,0.02474111732586439,1.0,0.0,0.06666666666666667,0.18181818181818182,0.05,0.0,1
C,0.26315797325509116,0.0001097384499459166,15,0.0317983750219744,1.0,0.46153846153846156,0.0,0.36363636363636365,0.05,0.05,3
D,0.47368426127775914,0.0001592406513428308,11,0.025832647064301356,1.0,0.5384615384615384,0.3333333333333333,0.0,0.2,0.05,2
E,6.522084759952286e-06,0.0004563673268370936,20,0.06287261317673969,1.0,0.5384615384615384,0.26666666666666666,0.2727272727272727,0.0,0.05,4
F,6.356686519983436e-06,0.0004572882517344622,20,0.06291921508313614,1.0,0.6153846153846154,0.4666666666666667,0.36363636363636365,0.35,0.0,5
