models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.937770187240061,0.025471764590453392,5,0.6506909771018575,38.01694893836975,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1
NetKeys,0.9428749870695426,0.06193535689859018,5,0.7264350684907764,50.439170122146606,1.0,0.0,0.42857142857142855,0.0,0.6666666666666666,0.0,3
Prim,0.9062182244919297,0.021562819517326796,7,0.7188933778343083,42.4612774848938,1.0,0.2,0.0,0.0,0.6666666666666666,0.0,2
Kruskal,0.9711050495668925,0.04486927570943833,3,0.7443068335535757,46.424874782562256,1.0,0.6,0.42857142857142855,0.0,0.6666666666666666,0.0,4
HMOEA,0.9287246196400856,0.06734894828800825,3,0.7610718632589589,97.89651679992676,0.0,0.0,0.0,0.0,0.0,0.0,0
GPrim,0.9402162254874954,0.07586220830126335,9,0.8920725489101083,72.03055834770203,1.0,1.0,1.0,1.0,1.0,0.0,5
