models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.053550259174719714,0.8231933409394687,0.0019160480282118778,7,0.6552311561053353,15.891766786575317,0.0,0.2222222222222222,0.0,0.0,0.0,0
NetKeys,0.04326214579336532,0.7612564587835728,0.01829398601784402,9,0.7368427939230123,23.03844451904297,0.5714285714285714,0.0,0.42857142857142855,0.3333333333333333,0.0,2
Prim,0.05349273902390104,0.8232301619298918,0.013852678681176312,7,0.6595418066278413,17.748262882232666,0.8571428571428571,0.3333333333333333,0.0,0.2222222222222222,0.0,1
Kruskal,0.04437098279286692,0.7694180962899458,0.026765827344649024,9,0.6977861414846814,18.47143840789795,0.8571428571428571,0.4444444444444444,0.5714285714285714,0.0,0.0,3
GPrim,0.00038346055060735546,0.6001037756051265,0.09326978367820772,20,0.8256088122064815,22.537899017333984,1.0,0.7777777777777778,0.8571428571428571,0.7777777777777778,0.0,4
