models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9195979926482564,3.5587708207319397,4,0.507967962476584,94.02566337585449,0.0,0.0,0.0,0.0,0.0,0
B,1.0264961146063547,1.1677779656377323,12,1.0188062293181284,1136.4796974658966,0.5,0.0,0.0,0.0,0.0,1
C,0.9515760643193483,1.2672828806731247,12,0.7277161509328374,168.14851713180542,1.0,0.25,0.0,0.8333333333333334,0.0,3
D,0.969392418579469,0.7929518660825039,12,0.7947064738476617,372.55076241493225,0.75,1.0,0.0,0.0,0.0,2
E,0.5928623526773502,0.45266345118419354,99,3.008894953825108,231.42828226089478,1.0,1.0,1.0,1.0,0.0,4
