models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.9504695004978435,0.005642780804433248,10,0.7356008864936995,58.62150168418884,0.0,0.0,0.16666666666666666,0.043478260869565216,0.25,0.0,1
NetKeys,0.9695398797353504,0.007400828864890985,10,0.7836353863108414,112.96580171585083,0.8,0.0,0.3333333333333333,0.08695652173913043,0.5,0.0,2
Prim,0.9474994172871827,0.002077723161815013,12,0.7466147321397677,70.5766179561615,0.8,0.4,0.0,0.30434782608695654,0.375,0.0,3
Kruskal,0.8834884387254036,0.006761555453149717,23,0.899309773192133,81.60139989852905,0.9,0.8,0.3333333333333333,0.0,0.75,0.0,4
HMOEA,0.8129889341260927,0.009533835091149868,8,0.9105178760367537,288.08582162857056,0.2,0.2,0.25,0.0,0.0,0.0,0
GPrim,0.7810301136796864,0.029143428158146654,70,0.9663535076824861,98.85456943511963,1.0,1.0,1.0,1.0,1.0,0.0,5
