models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.9730816220388561,0.01748376677811376,10,0.5883395602251479,568.5809519290924,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,1
NetKeys,1.0023103170249748,0.011003530836378056,7,0.6408028126198693,1456.6857042312622,0.2,0.0,0.0,0.0,0.16666666666666666,0.0,1
Prim,0.9700675564320322,0.0,2,0.6087945641089983,289.60939359664917,0.9,0.42857142857142855,0.0,0.0,0.0,0.0,2
Kruskal,0.9654831695266083,0.006639367751856579,11,0.7512347553799432,435.67187690734863,1.0,1.0,1.0,0.0,0.16666666666666666,0.0,3
HMOEA,0.881110426742248,0.01893481499260031,6,0.9129944793215756,4325.017489910126,0.1,0.0,0.0,0.36363636363636365,0.0,0.0,2
GPrim,0.9481852216980938,0.00173534064378473,24,0.8123370260816851,453.39616775512695,1.0,1.0,1.0,1.0,0.5,0.0,5
