models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,1.0,inf,1,0.0,37.950196981430054,0.0,0.0,0.0,0.0,0.0,0
B,0.8358188206837207,0.0,2,0.11973466799125516,57.335723876953125,1.0,0.0,0.5,0.0,0.0,1
C,0.9816980776976385,0.0,2,0.016055367002132066,41.657376289367676,0.0,0.5,0.0,0.0,0.0,0
D,0.839537696499898,0.0,2,0.12164715881685603,49.195521116256714,1.0,1.0,1.0,0.0,0.0,3
E,0.861433568391567,0.20754696224654595,4,0.37567869400446163,77.71314883232117,1.0,1.0,1.0,1.0,0.0,4
