models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.04851760821751157,0.8098528792432066,0.027903124181401704,7,0.18530402321764405,0.0,0.0,0.0,0.0,0.0,0
B,0.04118047157952921,0.761085377476468,0.03665248819680982,9,0.2690769386336369,1.0,0.0,0.5833333333333334,0.23076923076923078,0.0,2
C,0.039341847728828046,0.680152046271163,0.013863229224441947,12,0.2829689084850971,1.0,0.1111111111111111,0.0,0.0,0.0,1
D,0.03095960735444649,0.6690824398212109,0.019082565439500435,13,0.3577030410855366,1.0,0.5555555555555556,0.6666666666666666,0.0,0.1,3
E,0.01685645043768621,0.6436654703179826,0.11765734859626223,20,0.806311376045356,1.0,0.5555555555555556,0.75,0.6153846153846154,0.0,4
