models,delta,spacing,onvg,hypervolume,"c_1.6.9.0.4.0_(0.9, 0.1)","c_1.6.9.0.4.1_(0.8, 0.2)","c_1.6.9.0.4.2_(0.8, 0.1)","c_1.6.9.0.4.3_(0.7, 0.2)",score
"1.6.9.0.4.0_(0.9, 0.1)",0.38461547966152104,9.610760902571089e-05,25,0.1135412087325477,0.0,0.4,0.5416666666666666,0.38461538461538464,3
"1.6.9.0.4.1_(0.8, 0.2)",0.5357625210341006,4.807033511166051e-05,20,0.08633550850536519,0.24,0.0,0.25,0.23076923076923078,0
"1.6.9.0.4.2_(0.8, 0.1)",0.4102565097525555,0.00026182954370049434,24,0.13778028191311864,0.16,0.4,0.0,0.19230769230769232,1
"1.6.9.0.4.3_(0.7, 0.2)",0.358984076101256,0.0008287985229869427,26,0.23384424049777047,0.28,0.45,0.5416666666666666,0.0,2
