models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.9273618652009372,0.789473709905341,0.0002011224368259607,5,0.0182075970222427,0.0,0.0,0.0,0.0,0.0,0
B,0.7017834565425181,0.8000000138960236,0.0002953043564187892,6,0.03278619853567412,1.0,0.0,0.4,0.3333333333333333,0.0,1
C,0.3937004314367521,0.6081871934494709,0.6324005965340456,10,0.049939197879645916,1.0,0.5,0.0,0.4444444444444444,0.0,2
D,0.4663689852337626,0.6578947824936024,0.000263341938383619,9,0.04645958906965714,1.0,0.3333333333333333,0.5,0.0,0.0,2
E,0.00038148447396675877,1.5995964914573395e-05,0.000912480742669943,20,0.12670081861092353,1.0,1.0,1.0,1.0,0.0,4
